icon_name	target_size	category	source	source_dimensions	decoder
viewmag+-gray	48	actions	pics/toolbar/viewmag+_gray.xpm	22x22	pillow
viewmag--gray	16	actions	pics/toolbar/viewmag-_gray.xpm	22x22	pillow
viewmag--gray	22	actions	pics/toolbar/viewmag-_gray.xpm	22x22	pillow
viewmag--gray	24	actions	pics/toolbar/viewmag-_gray.xpm	22x22	pillow
viewmag--gray	32	actions	pics/toolbar/viewmag-_gray.xpm	22x22	pillow
viewmag--gray	48	actions	pics/toolbar/viewmag-_gray.xpm	22x22	pillow
viewmag-gray	16	actions	pics/toolbar/viewmag_gray.xpm	22x22	pillow
viewmag-gray	22	actions	pics/toolbar/viewmag_gray.xpm	22x22	pillow
viewmag-gray	24	actions	pics/toolbar/viewmag_gray.xpm	22x22	pillow
viewmag-gray	32	actions	pics/toolbar/viewmag_gray.xpm	22x22	pillow
viewmag-gray	48	actions	pics/toolbar/viewmag_gray.xpm	22x22	pillow
viewzoom	16	actions	pics/toolbar/viewzoom.xpm	22x22	pillow
viewzoom	22	actions	pics/toolbar/viewzoom.xpm	22x22	pillow
viewzoom	24	actions	pics/toolbar/viewzoom.xpm	22x22	pillow
viewzoom	32	actions	pics/toolbar/viewzoom.xpm	22x22	pillow
viewzoom	48	actions	pics/toolbar/viewzoom.xpm	22x22	pillow
viewzoom-gray	16	actions	pics/toolbar/viewzoom_gray.xpm	22x22	pillow
viewzoom-gray	22	actions	pics/toolbar/viewzoom_gray.xpm	22x22	pillow
viewzoom-gray	24	actions	pics/toolbar/viewzoom_gray.xpm	22x22	pillow
viewzoom-gray	32	actions	pics/toolbar/viewzoom_gray.xpm	22x22	pillow
viewzoom-gray	48	actions	pics/toolbar/viewzoom_gray.xpm	22x22	pillow
www	16	apps	pics/www.xpm	32x32	pillow
www	22	apps	pics/www.xpm	32x32	pillow
www	24	apps	pics/www.xpm	32x32	pillow
www	32	apps	pics/www.xpm	32x32	pillow
www	48	apps	pics/www.xpm	32x32	pillow
